symbol,occurrences,distinct_components,host_present,components,files
App\Domains\WorkCore\System\Contracts\Records\Adapters\OpportunityAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/OpportunityAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/OpportunityAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\PremisesAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/PremisesAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/PremisesAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\QualityAuditAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityAuditAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityAuditAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\QualityCorrectiveActionAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityCorrectiveActionAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityCorrectiveActionAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\QualityIncidentAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityIncidentAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityIncidentAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\QualityNonconformanceAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityNonconformanceAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityNonconformanceAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\QualitySignoffAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/QualitySignoffAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/QualitySignoffAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\QualityStandardAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityStandardAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/QualityStandardAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\RosterAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/RosterAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/RosterAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\SalesPipelineAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/SalesPipelineAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/SalesPipelineAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\ShiftAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/ShiftAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/ShiftAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\SupportTicketAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/SupportTicketAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/SupportTicketAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\TaskAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/TaskAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/TaskAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\TerritoryAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/TerritoryAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/TerritoryAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\WorkOrderAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/WorkOrderAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/WorkOrderAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\WorkerAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/WorkerAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/WorkerAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\Adapters\WorkerCredentialAccessAdapter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/Adapters/WorkerCredentialAccessAdapter.php | host:app/Domains/WorkCore/System/Contracts/Records/Adapters/WorkerCredentialAccessAdapter.php
App\Domains\WorkCore\System\Contracts\Records\AppointmentAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/AppointmentAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/AppointmentAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\AssetAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/AssetAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/AssetAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\AttendanceAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/AttendanceAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/AttendanceAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\AvailabilityAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/AvailabilityAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/AvailabilityAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\BusinessRecordAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/BusinessRecordAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/BusinessRecordAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\BusinessRecordSnapshot,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/BusinessRecordSnapshot.php | host:app/Domains/WorkCore/System/Contracts/Records/BusinessRecordSnapshot.php
App\Domains\WorkCore\System\Contracts\Records\CompanyAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/CompanyAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/CompanyAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\CompanyMemberAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/CompanyMemberAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/CompanyMemberAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\ComplianceObligationAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/ComplianceObligationAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/ComplianceObligationAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\ComplianceSnapshotAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/ComplianceSnapshotAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/ComplianceSnapshotAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\ContactAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/ContactAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/ContactAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\CustomerAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/CustomerAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/CustomerAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\DispatchAssignmentAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/DispatchAssignmentAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/DispatchAssignmentAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\DocumentAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/DocumentAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/DocumentAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\EvidenceAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/EvidenceAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/EvidenceAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\ExpenseAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/ExpenseAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/ExpenseAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\FeedbackAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/FeedbackAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/FeedbackAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\FormSubmissionAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/FormSubmissionAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/FormSubmissionAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\FormTemplateAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/FormTemplateAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/FormTemplateAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\InspectionAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/InspectionAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/InspectionAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\InvoiceAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/InvoiceAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/InvoiceAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\ItemAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/ItemAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/ItemAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\KnowledgeArticleAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/KnowledgeArticleAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/KnowledgeArticleAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\LeadAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/LeadAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/LeadAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\LeaveRequestAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/LeaveRequestAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/LeaveRequestAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\OpportunityAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/OpportunityAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/OpportunityAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\PaymentAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/PaymentAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/PaymentAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\PremisesAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/PremisesAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/PremisesAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\QualityAuditAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/QualityAuditAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/QualityAuditAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\QualityCorrectiveActionAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/QualityCorrectiveActionAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/QualityCorrectiveActionAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\QualityIncidentAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/QualityIncidentAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/QualityIncidentAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\QualityNonconformanceAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/QualityNonconformanceAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/QualityNonconformanceAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\QualitySignoffAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/QualitySignoffAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/QualitySignoffAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\QualityStandardAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/QualityStandardAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/QualityStandardAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\QuoteAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/QuoteAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/QuoteAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\RosterAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/RosterAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/RosterAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\SalesPipelineAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/SalesPipelineAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/SalesPipelineAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\ServiceAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/ServiceAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/ServiceAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\ShiftAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/ShiftAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/ShiftAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\SupportTicketAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/SupportTicketAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/SupportTicketAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\TaskAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/TaskAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/TaskAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\TerritoryAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/TerritoryAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/TerritoryAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\WorkOrderAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/WorkOrderAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/WorkOrderAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\WorkerAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/WorkerAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/WorkerAccessContract.php
App\Domains\WorkCore\System\Contracts\Records\WorkerCredentialAccessContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/Records/WorkerCredentialAccessContract.php | host:app/Domains/WorkCore/System/Contracts/Records/WorkerCredentialAccessContract.php
App\Domains\WorkCore\System\Contracts\TenantContextContract,3,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/TenantContextContract.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Domains/WorkCore/System/Contracts/TenantContextContract.php | host:app/Domains/WorkCore/System/Contracts/TenantContextContract.php
App\Domains\WorkCore\System\Contracts\TenantResolverContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Contracts/TenantResolverContract.php | host:app/Domains/WorkCore/System/Contracts/TenantResolverContract.php
App\Domains\WorkCore\System\Donors\DonorSourceDefinition,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Donors/DonorSourceDefinition.php | host:app/Domains/WorkCore/System/Donors/DonorSourceDefinition.php
App\Domains\WorkCore\System\Donors\DonorSourceRegistry,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Donors/DonorSourceRegistry.php | host:app/Domains/WorkCore/System/Donors/DonorSourceRegistry.php
